Subject	Mapping	Trial	Interval	CorrectResponse	Given response	Accuracy	RT	Stimulus
304	E	18	500	l	l	1	583	Thursday
304	E	19	500	h	h	1	663	Monday
304	E	20	950	k	k	1	1066	Wednesday
304	E	21	500	j	j	1	602	Tuesday
304	E	22	1100	h	h	1	775	Monday
304	E	23	800	j	j	1	682	Tuesday
304	E	24	800	k	k	1	826	Wednesday
304	E	25	1100	b	b	1	914	Sunday
304	E	26	500	j	j	1	844	Tuesday
304	E	27	650	l	l	1	671	Thursday
304	E	28	800	h	h	1	612	Monday
304	E	29	650	j	j	1	767	Tuesday
304	E	30	650	l	l	1	649	Thursday
304	E	31	650	j	j	1	1179	Tuesday
304	E	32	950	h	h	1	606	Monday
304	E	33	650	k	k	1	1425	Wednesday
304	E	34	1100	b	b	1	601	Sunday
304	E	35	950	l	l	1	529	Thursday
304	E	36	650	k	k	1	611	Wednesday
304	E	37	800	l	l	1	835	Thursday
304	E	38	500	b	b	1	854	Sunday
304	E	39	1100	j	j	1	822	Tuesday
304	E	40	1100	h	h	1	694	Monday
304	E	41	650	b	b	1	900	Sunday
304	E	42	500	h	h	1	692	Monday
304	E	43	1100	l	l	1	777	Thursday
304	E	44	500	k	k	1	1017	Wednesday
304	E	45	950	b	b	1	564	Sunday
304	E	46	800	h	h	1	636	Monday
304	E	47	950	k	k	1	713	Wednesday
304	E	48	800	j	j	1	710	Tuesday
304	E	49	1100	l	l	1	713	Thursday
304	E	50	950	h	h	1	678	Monday
304	F	1	950	h	h	1	644	Wednesday
304	F	2	800	k	k	1	1203	Monday
304	F	3	950	l	l	1	899	Sunday
304	F	4	500	h	h	1	723	Wednesday
304	F	5	1100	b	b	1	600	Thursday
304	F	6	500	k	k	1	662	Monday
304	F	7	650	l	l	1	523	Sunday
304	F	8	1100	k	k	1	472	Monday
304	F	9	1100	j	j	1	739	Tuesday
304	F	10	500	l	l	1	547	Sunday
304	F	11	800	b	b	1	600	Thursday
304	F	12	650	h	h	1	651	Wednesday
304	F	13	950	b	b	1	579	Thursday
304	F	14	1100	l	l	1	643	Sunday
304	F	15	650	h	h	1	622	Wednesday
304	F	16	950	k	k	1	584	Monday
304	F	17	650	j	j	1	662	Tuesday
304	F	18	650	b	b	1	659	Thursday
304	F	19	650	j	j	1	744	Tuesday
304	F	20	950	h	h	1	539	Wednesday
304	F	21	800	j	j	1	702	Tuesday
304	F	22	1100	l	l	1	606	Sunday
304	F	23	800	h	h	1	678	Wednesday
304	F	24	950	k	k	1	627	Monday
304	F	25	1100	b	b	1	518	Thursday
304	F	26	800	j	j	1	675	Tuesday
304	F	27	1100	k	k	1	654	Monday
304	F	28	500	j	j	1	526	Tuesday
304	F	29	500	k	k	1	571	Monday
304	F	30	500	b	b	1	792	Thursday
304	F	31	1100	h	h	1	659	Wednesday
304	F	32	650	l	l	1	536	Sunday
304	F	33	950	j	j	1	851	Tuesday
304	F	34	800	b	b	1	635	Thursday
304	F	35	950	l	l	1	1144	Sunday
304	F	36	1100	h	h	1	928	Wednesday
304	F	37	1100	j	j	1	774	Tuesday
304	F	38	950	b	b	1	696	Thursday
304	F	39	500	h	h	1	752	Wednesday
304	F	40	500	l	l	1	659	Sunday
304	F	41	650	k	k	1	576	Monday
304	F	42	800	l	l	1	891	Sunday
304	F	43	500	b	b	1	601	Thursday
304	F	44	650	k	k	1	459	Monday
304	F	45	800	h	h	1	566	Wednesday
304	F	46	800	l	l	1	566	Sunday
304	F	47	950	j	j	1	1366	Tuesday
304	F	48	800	k	k	1	550	Monday
304	F	49	650	b	b	1	1022	Thursday
304	F	50	500	j	j	1	846	Tuesday
304	G	1	650	l	l	1	1267	Thursday
304	G	2	650	j	j	1	912	Tuesday
304	G	3	800	h	h	1	821	Monday
304	G	4	650	l	l	1	754	Thursday
304	G	5	1100	b	b	1	677	Sunday
304	G	6	800	k	k	1	658	Wednesday
304	G	7	800	j	j	1	669	Tuesday
304	G	8	1100	h	h	1	535	Monday
304	G	9	500	j	j	1	727	Tuesday
304	G	10	950	k	k	1	655	Wednesday
304	G	11	500	h	h	1	607	Monday
304	G	12	500	l	l	1	605	Thursday
304	G	13	1100	k	k	1	642	Wednesday
304	G	14	650	b	b	1	541	Sunday
304	G	15	950	j	j	1	727	Tuesday
304	G	16	800	l	l	1	727	Thursday
304	G	17	950	b	b	1	727	Sunday
304	G	18	1100	k	k	1	549	Wednesday
304	G	19	1100	j	j	1	703	Tuesday
304	G	20	950	l	l	1	522	Thursday
304	G	21	500	k	k	1	639	Wednesday
304	G	22	500	b	b	1	442	Sunday
304	G	23	650	h	h	1	429	Monday
304	G	24	800	b	b	1	450	Sunday
304	G	25	500	l	l	1	911	Thursday
304	G	26	650	h	b	0	455	Monday
304	G	27	800	k	k	1	674	Wednesday
304	G	28	800	b	b	1	583	Sunday
304	G	29	950	j	j	1	770	Tuesday
304	G	30	950	k	k	1	690	Wednesday
304	G	31	800	h	h	1	786	Monday
304	G	32	1100	l	l	1	578	Thursday
304	G	33	500	h	h	1	714	Monday
304	G	34	650	b	b	1	578	Sunday
304	G	35	1100	h	h	1	642	Monday
304	G	36	1100	j	j	1	655	Tuesday
304	G	37	500	b	b	1	455	Sunday
304	G	38	800	l	l	1	530	Thursday
304	G	39	650	k	k	1	549	Wednesday
304	G	40	950	l	l	1	602	Thursday
304	G	41	1100	b	b	1	511	Sunday
304	G	42	650	k	k	1	863	Wednesday
304	G	43	950	h	h	1	625	Monday
304	G	44	650	j	j	1	366	Tuesday
304	G	45	950	b	b	1	454	Sunday
304	G	46	500	k	k	1	854	Wednesday
304	G	47	500	j	j	1	750	Tuesday
304	G	48	950	h	h	1	532	Monday
304	G	49	1100	l	l	1	585	Thursday
304	G	50	800	j	j	1	708	Tuesday
304	H	1	800	j	j	1	1109	Tuesday
304	H	2	1100	b	h	0	2248	Thursday
304	H	3	950	k	k	1	704	Monday
304	H	4	500	j	j	1	680	Tuesday
304	H	5	500	h	h	1	595	Wednesday
304	H	6	950	l	l	1	543	Sunday
304	H	7	650	j	j	1	780	Tuesday
304	H	8	950	k	k	1	431	Monday
304	H	9	650	h	h	1	623	Wednesday
304	H	10	1100	l	l	1	591	Sunday
304	H	11	950	b	b	1	324	Thursday
304	H	12	650	h	h	1	655	Wednesday
304	H	13	800	b	b	1	554	Thursday
304	H	14	500	l	l	1	572	Sunday
304	H	15	1100	j	j	1	1554	Tuesday
304	H	16	1100	k	k	1	828	Monday
304	H	17	650	l	l	1	660	Sunday
304	H	18	500	k	k	1	476	Monday
304	H	19	1100	b	b	1	1559	Thursday
304	H	20	800	k	k	1	996	Monday
304	H	21	950	h	h	1	746	Wednesday
304	H	22	950	j	j	1	796	Tuesday
304	H	23	800	l	l	1	538	Sunday
304	H	24	800	h	h	1	868	Wednesday
304	H	25	650	k	k	1	828	Monday
304	H	26	500	b	b	1	719	Thursday
304	H	27	800	l	l	1	436	Sunday
304	H	28	650	k	k	1	828	Monday
304	H	29	500	l	l	1	647	Sunday
304	H	30	500	h	h	1	620	Wednesday
304	H	31	950	b	b	1	503	Thursday
304	H	32	1100	j	j	1	775	Tuesday
304	H	33	1100	h	h	1	679	Wednesday
304	H	34	950	l	l	1	948	Sunday
304	H	35	800	b	b	1	1186	Thursday
304	H	36	950	j	j	1	876	Tuesday
304	H	37	650	l	l	1	588	Sunday
304	H	38	1100	h	h	1	703	Wednesday
304	H	39	500	b	b	1	687	Thursday
304	H	40	500	k	k	1	748	Monday
304	H	41	950	h	h	1	706	Wednesday
304	H	42	500	j	j	1	794	Tuesday
304	H	43	1100	k	k	1	643	Monday
304	H	44	800	j	j	1	699	Tuesday
304	H	45	800	h	h	1	614	Wednesday
304	H	46	1100	l	b	0	158	Sunday
304	H	47	650	b	b	1	502	Thursday
304	H	48	800	k	k	1	665	Monday
304	H	49	650	j	j	1	478	Tuesday
304	H	50	650	b	b	1	686	Thursday
305	A	1	950	k	k	1	705	Wednesday
305	A	2	800	h	h	1	619	Monday
305	A	3	950	b	b	1	718	Sunday
305	A	4	500	k	k	1	657	Wednesday
305	A	5	1100	l	l	1	689	Thursday
305	A	6	500	h	h	1	526	Monday
305	A	7	650	b	b	1	745	Sunday
305	A	8	1100	j	j	1	529	Tuesday
305	A	9	800	l	l	1	633	Thursday
305	A	10	1100	h	h	1	611	Monday
305	A	11	500	b	b	1	576	Sunday
305	A	12	650	k	k	1	461	Wednesday
305	A	13	950	l	l	1	728	Thursday
305	A	14	1100	b	b	1	597	Sunday
305	A	15	650	k	k	1	709	Wednesday
305	A	16	950	h	h	1	658	Monday
305	A	17	650	j	j	1	920	Tuesday
305	A	18	650	l	l	1	723	Thursday
305	A	19	650	j	j	1	901	Tuesday
305	A	20	950	k	k	1	792	Wednesday
305	A	21	800	j	j	1	565	Tuesday
305	A	22	1100	b	b	1	1091	Sunday
305	A	23	800	k	k	1	739	Wednesday
305	A	24	950	h	h	1	405	Monday
305	A	25	1100	l	l	1	419	Thursday
305	A	26	800	j	j	1	597	Tuesday
305	A	27	1100	h	h	1	632	Monday
305	A	28	500	j	j	1	619	Tuesday
305	A	29	500	h	h	1	651	Monday
305	A	30	500	l	l	1	616	Thursday
305	A	31	1100	k	k	1	488	Wednesday
305	A	32	650	b	h	0	475	Sunday
305	A	33	950	j	j	1	914	Tuesday
305	A	34	800	l	l	1	659	Thursday
305	A	35	950	b	b	1	717	Sunday
305	A	36	1100	k	k	1	632	Wednesday
305	A	37	1100	j	j	1	971	Tuesday
305	A	38	950	l	l	1	691	Thursday
305	A	39	500	k	k	1	688	Wednesday
305	A	40	500	b	b	1	774	Sunday
305	A	41	650	h	h	1	520	Monday
305	A	42	800	b	b	1	758	Sunday
305	A	43	500	l	l	1	640	Thursday
305	A	44	650	h	h	1	736	Monday
305	A	45	800	k	k	1	707	Wednesday
305	A	46	800	b	b	1	974	Sunday
305	A	47	950	j	j	1	814	Tuesday
305	A	48	800	h	h	1	574	Monday
305	A	49	650	l	l	1	712	Thursday
305	A	50	500	j	j	1	627	Tuesday
305	B	1	650	b	b	1	703	Thursday
305	B	2	650	j	j	1	500	Tuesday
305	B	3	800	k	k	1	447	Monday
305	B	4	650	b	b	1	673	Thursday
305	B	5	1100	l	l	1	716	Sunday
305	B	6	800	h	h	1	609	Wednesday
305	B	7	800	j	j	1	808	Tuesday
305	B	8	1100	k	k	1	482	Monday
305	B	9	500	j	j	1	703	Tuesday
305	B	10	950	h	h	1	418	Wednesday
305	B	11	500	k	k	1	674	Monday
305	B	12	500	b	b	1	508	Thursday
305	B	13	1100	h	h	1	759	Wednesday
305	B	14	650	l	l	1	711	Sunday
305	B	15	950	j	j	1	636	Tuesday
305	B	16	800	b	b	1	522	Thursday
305	B	17	950	l	l	1	618	Sunday
305	B	18	1100	h	h	1	602	Wednesday
305	B	19	1100	j	j	1	663	Tuesday
305	B	20	950	b	b	1	816	Thursday
305	B	21	500	h	h	1	554	Wednesday
305	B	22	500	l	l	1	644	Sunday
305	B	23	650	k	k	1	399	Monday
305	B	24	800	l	l	1	636	Sunday
305	B	25	500	b	b	1	695	Thursday
305	B	26	650	k	k	1	700	Monday
305	B	27	800	h	h	1	695	Wednesday
305	B	28	800	l	l	1	817	Sunday
305	B	29	950	j	j	1	1268	Tuesday
305	B	30	950	h	h	1	553	Wednesday
305	B	31	800	k	k	1	678	Monday
305	B	32	1100	b	b	1	625	Thursday
305	B	33	500	k	k	1	681	Monday
305	B	34	650	l	l	1	668	Sunday
305	B	35	1100	k	k	1	638	Monday
305	B	36	1100	j	j	1	841	Tuesday
305	B	37	500	l	l	1	812	Sunday
305	B	38	800	b	b	1	777	Thursday
305	B	39	650	h	h	1	630	Wednesday
305	B	40	950	b	b	1	860	Thursday
305	B	41	1100	l	l	1	588	Sunday
305	B	42	650	h	h	1	612	Wednesday
305	B	43	950	k	k	1	636	Monday
305	B	44	650	j	j	1	716	Tuesday
305	B	45	950	l	l	1	593	Sunday
305	B	46	500	h	h	1	892	Wednesday
305	B	47	500	j	j	1	553	Tuesday
305	B	48	950	k	k	1	590	Monday
305	B	49	1100	b	b	1	727	Thursday
305	B	50	800	j	j	1	604	Tuesday
305	C	1	950	j	j	1	949	Tuesday
305	C	2	800	l	l	1	722	Sunday
305	C	3	800	h	h	1	770	Wednesday
305	C	4	650	k	k	1	733	Monday
305	C	5	500	b	b	1	1098	Thursday
305	C	6	800	l	l	1	501	Sunday
305	C	7	650	k	k	1	714	Monday
305	C	8	500	l	l	1	733	Sunday
305	C	9	500	h	h	1	676	Wednesday
305	C	10	950	b	b	1	789	Thursday
305	C	11	1100	j	j	1	760	Tuesday
305	C	12	1100	h	h	1	794	Wednesday
305	C	13	950	l	l	1	840	Sunday
305	C	14	800	b	b	1	677	Thursday
305	C	15	950	j	j	1	833	Tuesday
305	C	16	650	l	l	1	777	Sunday
305	C	17	1100	h	h	1	681	Wednesday
305	C	18	500	b	b	1	783	Thursday
305	C	19	500	k	k	1	751	Monday
305	C	20	950	h	h	1	724	Wednesday
305	C	21	500	j	j	1	529	Tuesday
305	C	22	1100	k	k	1	775	Monday
305	C	23	800	j	j	1	721	Tuesday
305	C	24	800	h	h	1	441	Wednesday
305	C	25	1100	l	k	0	527	Sunday
305	C	26	500	j	j	1	732	Tuesday
305	C	27	650	b	b	1	673	Thursday
305	C	28	800	k	k	1	873	Monday
305	C	29	650	j	j	1	505	Tuesday
305	C	30	650	b	b	1	681	Thursday
305	C	31	650	j	j	1	727	Tuesday
305	C	32	950	k	k	1	839	Monday
305	C	33	650	h	h	1	655	Wednesday
305	C	34	1100	l	l	1	527	Sunday
305	C	35	950	b	b	1	695	Thursday
305	C	36	650	h	h	1	660	Wednesday
305	C	37	800	b	b	1	711	Thursday
305	C	38	500	l	l	1	737	Sunday
305	C	39	1100	j	b	0	1210	Tuesday
305	C	40	1100	k	k	1	959	Monday
305	C	41	650	l	l	1	655	Sunday
305	C	42	500	k	k	1	679	Monday
305	C	43	1100	b	b	1	674	Thursday
305	C	44	500	h	h	1	668	Wednesday
305	C	45	950	l	l	1	698	Sunday
305	C	46	800	k	k	1	748	Monday
305	C	47	950	h	h	1	666	Wednesday
305	C	48	800	j	j	1	748	Tuesday
305	C	49	1100	b	b	1	679	Thursday
305	C	50	950	k	k	1	668	Monday
305	D	1	800	j	h	0	923	Tuesday
305	D	2	1100	l	l	1	712	Thursday
305	D	3	950	h	h	1	693	Monday
305	D	4	500	j	j	1	659	Tuesday
305	D	5	500	k	k	1	619	Wednesday
305	D	6	950	b	b	1	437	Sunday
305	D	7	650	j	j	1	893	Tuesday
305	D	8	950	h	h	1	589	Monday
305	D	9	650	k	k	1	693	Wednesday
305	D	10	1100	b	b	1	595	Sunday
305	D	11	950	l	l	1	960	Thursday
305	D	12	650	k	k	1	648	Wednesday
305	D	13	800	l	l	1	1152	Thursday
305	D	14	500	b	b	1	803	Sunday
305	D	15	1100	j	j	1	704	Tuesday
305	D	16	1100	h	h	1	920	Monday
305	D	17	650	b	b	1	752	Sunday
305	D	18	500	h	h	1	643	Monday
305	D	19	1100	l	l	1	736	Thursday
305	D	20	800	h	h	1	635	Monday
305	D	21	950	k	k	1	720	Wednesday
305	D	22	950	j	j	1	813	Tuesday
305	D	23	800	b	b	1	477	Sunday
305	D	24	800	k	k	1	1051	Wednesday
305	D	25	650	h	h	1	549	Monday
305	D	26	500	l	l	1	696	Thursday
305	D	27	800	b	b	1	627	Sunday
305	D	28	650	h	h	1	440	Monday
305	D	29	500	b	b	1	675	Sunday
305	D	30	500	k	k	1	781	Wednesday
305	D	31	950	l	l	1	768	Thursday
305	D	32	1100	j	j	1	549	Tuesday
305	D	33	1100	k	k	1	647	Wednesday
305	D	34	950	b	b	1	655	Sunday
305	D	35	800	l	l	1	674	Thursday
305	D	36	950	j	j	1	711	Tuesday
305	D	37	650	b	b	1	671	Sunday
305	D	38	1100	k	k	1	898	Wednesday
305	D	39	500	l	l	1	698	Thursday
305	D	40	500	h	h	1	754	Monday
305	D	41	950	k	k	1	687	Wednesday
305	D	42	500	j	j	1	612	Tuesday
305	D	43	1100	h	h	1	610	Monday
305	D	44	800	j	j	1	1322	Tuesday
305	D	45	800	k	k	1	682	Wednesday
305	D	46	1100	b	b	1	647	Sunday
305	D	47	650	l	l	1	706	Thursday
305	D	48	800	h	h	1	541	Monday
305	D	49	650	j	j	1	754	Tuesday
305	D	50	650	l	l	1	754	Thursday
305	E	1	950	j	j	1	614	Tuesday
305	E	2	800	b	b	1	553	Sunday
305	E	3	800	k	k	1	550	Wednesday
305	E	4	650	h	h	1	518	Monday
305	E	5	500	l	l	1	529	Thursday
305	E	6	800	b	b	1	593	Sunday
305	E	7	650	h	h	1	649	Monday
305	E	8	500	b	b	1	582	Sunday
305	E	9	500	k	k	1	613	Wednesday
305	E	10	950	l	l	1	496	Thursday
305	E	11	1100	j	j	1	480	Tuesday
305	E	12	1100	k	k	1	677	Wednesday
305	E	13	950	b	b	1	595	Sunday
305	E	14	800	l	l	1	744	Thursday
305	E	15	950	j	j	1	475	Tuesday
305	E	16	650	b	b	1	499	Sunday
305	E	17	1100	k	k	1	587	Wednesday
305	E	18	500	l	l	1	549	Thursday
305	E	19	500	h	j	0	480	Monday
305	E	20	950	k	k	1	680	Wednesday
305	E	21	500	j	j	1	645	Tuesday
305	E	22	1100	h	h	1	547	Monday
305	E	23	800	j	j	1	1224	Tuesday
305	E	24	800	k	k	1	451	Wednesday
305	E	25	1100	b	b	1	664	Sunday
305	E	26	500	j	j	1	552	Tuesday
305	E	27	650	l	l	1	496	Thursday
305	E	28	800	h	h	1	659	Monday
305	E	29	650	j	j	1	664	Tuesday
305	E	30	650	l	l	1	485	Thursday
305	E	31	650	j	j	1	512	Tuesday
305	E	32	950	h	h	1	477	Monday
305	E	33	650	k	k	1	405	Wednesday
305	E	34	1100	b	b	1	579	Sunday
305	E	35	950	l	l	1	590	Thursday
305	E	36	650	k	k	1	694	Wednesday
305	E	37	800	l	l	1	552	Thursday
305	E	38	500	b	h	0	619	Sunday
305	E	39	1100	j	j	1	539	Tuesday
305	E	40	1100	h	h	1	555	Monday
305	E	41	650	b	b	1	499	Sunday
305	E	42	500	h	h	1	611	Monday
305	E	43	1100	l	l	1	552	Thursday
305	E	44	500	k	k	1	507	Wednesday
305	E	45	950	b	b	1	542	Sunday
305	E	46	800	h	h	1	512	Monday
305	E	47	950	k	k	1	534	Wednesday
305	E	48	800	j	j	1	486	Tuesday
305	E	49	1100	l	l	1	515	Thursday
305	E	50	950	h	h	1	624	Monday
305	F	1	950	h	h	1	643	Wednesday
305	F	2	800	k	k	1	779	Monday
305	F	3	950	l	l	1	596	Sunday
305	F	4	500	h	h	1	575	Wednesday
305	F	5	1100	b	b	1	447	Thursday
305	F	6	500	k	k	1	572	Monday
305	F	7	650	l	l	1	543	Sunday
305	F	8	1100	k	k	1	599	Monday
305	F	9	1100	j	j	1	562	Tuesday
305	F	10	500	l	l	1	535	Sunday
305	F	11	800	b	b	1	610	Thursday
305	F	12	650	h	h	1	548	Wednesday
305	F	13	950	b	b	1	650	Thursday
305	F	14	1100	l	l	1	599	Sunday
305	F	15	650	h	h	1	559	Wednesday
305	F	16	950	k	k	1	645	Monday
305	F	17	650	j	j	1	399	Tuesday
305	F	18	650	b	b	1	471	Thursday
305	F	19	650	j	j	1	695	Tuesday
305	F	20	950	h	h	1	554	Wednesday
305	F	21	800	j	j	1	671	Tuesday
305	F	22	1100	l	l	1	538	Sunday
305	F	23	800	h	h	1	557	Wednesday
305	F	24	950	k	k	1	946	Monday
305	F	25	1100	b	b	1	546	Thursday
305	F	26	800	j	j	1	565	Tuesday
305	F	27	1100	k	k	1	538	Monday
305	F	28	500	j	j	1	826	Tuesday
305	F	29	500	k	k	1	786	Monday
305	F	30	500	b	b	1	738	Thursday
305	F	31	1100	h	h	1	610	Wednesday
305	F	32	650	l	l	1	589	Sunday
305	F	33	950	j	j	1	410	Tuesday
305	F	34	800	b	b	1	570	Thursday
305	F	35	950	l	l	1	602	Sunday
305	F	36	1100	h	h	1	464	Wednesday
305	F	37	1100	j	j	1	472	Tuesday
305	F	38	950	b	b	1	565	Thursday
305	F	39	500	h	h	1	850	Wednesday
305	F	40	500	l	l	1	608	Sunday
305	F	41	650	k	k	1	458	Monday
305	F	42	800	l	l	1	1005	Sunday
305	F	43	500	b	b	1	642	Thursday
305	F	44	650	k	k	1	469	Monday
305	F	45	800	h	h	1	482	Wednesday
305	F	46	800	l	l	1	594	Sunday
305	F	47	950	j	j	1	640	Tuesday
305	F	48	800	k	k	1	557	Monday
305	F	49	650	b	b	1	685	Thursday
305	F	50	500	j	j	1	610	Tuesday
305	G	1	650	l	l	1	591	Thursday
305	G	2	650	j	j	1	703	Tuesday
305	G	3	800	h	h	1	482	Monday
305	G	4	650	l	l	1	596	Thursday
305	G	5	1100	b	b	1	647	Sunday
305	G	6	800	k	k	1	663	Wednesday
305	G	7	800	j	j	1	562	Tuesday
305	G	8	1100	h	h	1	519	Monday
305	G	9	500	j	j	1	922	Tuesday
305	G	10	950	k	j	0	794	Wednesday
305	G	11	500	h	h	1	644	Monday
305	G	12	500	l	l	1	729	Thursday
305	G	13	1100	k	k	1	822	Wednesday
305	G	14	650	b	b	1	931	Sunday
305	G	15	950	j	j	1	883	Tuesday
305	G	16	800	l	l	1	907	Thursday
305	G	17	950	b	b	1	473	Sunday
305	G	18	1100	k	k	1	675	Wednesday
305	G	19	1100	j	j	1	606	Tuesday
305	G	20	950	l	l	1	566	Thursday
305	G	21	500	k	k	1	755	Wednesday
305	G	22	500	b	b	1	566	Sunday
305	G	23	650	h	h	1	433	Monday
305	G	24	800	b	b	1	566	Sunday
305	G	25	500	l	l	1	635	Thursday
305	G	26	650	h	h	1	675	Monday
305	G	27	800	k	k	1	513	Wednesday
305	G	28	800	b	b	1	806	Sunday
305	G	29	950	j	j	1	686	Tuesday
305	G	30	950	k	k	1	614	Wednesday
305	G	31	800	h	h	1	617	Monday
305	G	32	1100	l	l	1	601	Thursday
305	G	33	500	h	h	1	598	Monday
305	G	34	650	b	b	1	526	Sunday
305	G	35	1100	h	h	1	659	Monday
305	G	36	1100	j	j	1	499	Tuesday
305	G	37	500	b	b	1	755	Sunday
305	G	38	800	l	l	1	633	Thursday
305	G	39	650	k	k	1	633	Wednesday
305	G	40	950	l	l	1	638	Thursday
305	G	41	1100	b	b	1	689	Sunday
305	G	42	650	k	k	1	1020	Wednesday
305	G	43	950	h	h	1	550	Monday
305	G	44	650	j	j	1	494	Tuesday
305	G	45	950	b	b	1	561	Sunday
305	G	46	500	k	k	1	566	Wednesday
305	G	47	500	j	j	1	644	Tuesday
305	G	48	950	h	h	1	580	Monday
305	G	49	1100	l	l	1	756	Thursday
305	G	50	800	j	j	1	561	Tuesday
305	H	1	800	j	j	1	672	Tuesday
305	H	2	1100	b	b	1	699	Thursday
305	H	3	950	k	k	1	718	Monday
305	H	4	500	j	j	1	672	Tuesday
305	H	5	500	h	h	1	427	Wednesday
305	H	6	950	l	l	1	584	Sunday
305	H	7	650	j	j	1	686	Tuesday
305	H	8	950	k	k	1	574	Monday
305	H	9	650	h	h	1	451	Wednesday
305	H	10	1100	l	l	1	696	Sunday
305	H	11	950	b	b	1	611	Thursday
305	H	12	650	h	h	1	598	Wednesday
305	H	13	800	b	b	1	707	Thursday
305	H	14	500	l	l	1	614	Sunday
305	H	15	1100	j	j	1	438	Tuesday
305	H	16	1100	k	k	1	496	Monday
305	H	17	650	l	l	1	662	Sunday
305	H	18	500	k	k	1	870	Monday
305	H	19	1100	b	b	1	616	Thursday
305	H	20	800	k	k	1	771	Monday
305	H	21	950	h	h	1	779	Wednesday
305	H	22	950	j	j	1	606	Tuesday
305	H	23	800	l	l	1	542	Sunday
305	H	24	800	h	h	1	752	Wednesday
305	H	25	650	k	k	1	840	Monday
305	H	26	500	b	b	1	531	Thursday
305	H	27	800	l	l	1	699	Sunday
305	H	28	650	k	k	1	440	Monday
305	H	29	500	l	l	1	763	Sunday
305	H	30	500	h	h	1	672	Wednesday
305	H	31	950	b	b	1	589	Thursday
305	H	32	1100	j	j	1	711	Tuesday
305	H	33	1100	h	h	1	570	Wednesday
305	H	34	950	l	l	1	610	Sunday
305	H	35	800	b	b	1	546	Thursday
305	H	36	950	j	j	1	845	Tuesday
305	H	37	650	l	l	1	623	Sunday
305	H	38	1100	h	h	1	375	Wednesday
305	H	39	500	b	b	1	647	Thursday
305	H	40	500	k	k	1	405	Monday
305	H	41	950	h	h	1	685	Wednesday
305	H	42	500	j	j	1	426	Tuesday
305	H	43	1100	k	k	1	634	Monday
305	H	44	800	j	j	1	776	Tuesday
305	H	45	800	h	h	1	874	Wednesday
305	H	46	1100	l	l	1	565	Sunday
305	H	47	650	b	b	1	432	Thursday
305	H	48	800	k	k	1	1029	Monday
305	H	49	650	j	j	1	573	Tuesday
305	H	50	650	b	b	1	600	Thursday
306	A	1	950	k	k	1	634	Wednesday
306	A	2	800	h	h	1	527	Monday
306	A	3	950	b	b	1	519	Sunday
306	A	4	500	k	k	1	626	Wednesday
306	A	5	1100	l	l	1	674	Thursday
306	A	6	500	h	h	1	613	Monday
306	A	7	650	b	b	1	631	Sunday
306	A	8	1100	j	j	1	778	Tuesday
306	A	9	800	l	l	1	717	Thursday
306	A	10	1100	h	h	1	599	Monday
306	A	11	500	b	b	1	778	Sunday
306	A	12	650	k	k	1	703	Wednesday
306	A	13	950	l	l	1	682	Thursday
306	A	14	1100	b	b	1	631	Sunday
306	A	15	650	k	k	1	703	Wednesday
306	A	16	950	h	h	1	618	Monday
306	A	17	650	j	j	1	783	Tuesday
306	A	18	650	l	l	1	557	Thursday
306	A	19	650	j	j	1	1067	Tuesday
306	A	20	950	k	h	0	586	Wednesday
306	A	21	800	j	j	1	1247	Tuesday
306	A	22	1100	b	b	1	623	Sunday
306	A	23	800	k	k	1	810	Wednesday
306	A	24	950	h	h	1	658	Monday
306	A	25	1100	l	l	1	716	Thursday
306	A	26	800	j	j	1	629	Tuesday
306	A	27	1100	h	h	1	567	Monday
306	A	28	500	j	j	1	813	Tuesday
306	A	29	500	h	h	1	700	Monday
306	A	30	500	l	l	1	929	Thursday
306	A	31	1100	k	k	1	778	Wednesday
306	A	32	650	b	h	0	615	Sunday
306	A	33	950	j	j	1	730	Tuesday
306	A	34	800	l	l	1	826	Thursday
306	A	35	950	b	h	0	597	Sunday
306	A	36	1100	k	k	1	615	Wednesday
306	A	37	1100	j	j	1	848	Tuesday
306	A	38	950	l	l	1	804	Thursday
306	A	39	500	k	k	1	691	Wednesday
306	A	40	500	b	b	1	614	Sunday
306	A	41	650	h	h	1	604	Monday
306	A	42	800	b	b	1	748	Sunday
306	A	43	500	l	l	1	783	Thursday
306	A	44	650	h	h	1	548	Monday
306	A	45	800	k	k	1	793	Wednesday
306	A	46	800	b	b	1	615	Sunday
306	A	47	950	j	j	1	777	Tuesday
306	A	48	800	h	h	1	886	Monday
306	A	49	650	l	l	1	1692	Thursday
306	A	50	500	j	j	1	833	Tuesday
306	B	1	650	b	b	1	999	Thursday
306	B	2	650	j	j	1	823	Tuesday
306	B	3	800	k	k	1	649	Monday
306	B	4	650	b	j	0	684	Thursday
306	B	5	1100	l	l	1	681	Sunday
306	B	6	800	h	h	1	843	Wednesday
306	B	7	800	j	j	1	759	Tuesday
306	B	8	1100	k	k	1	625	Monday
306	B	9	500	j	j	1	921	Tuesday
306	B	10	950	h	h	1	769	Wednesday
306	B	11	500	k	j	0	647	Monday
306	B	12	500	b	b	1	1148	Thursday
306	B	13	1100	h	h	1	751	Wednesday
306	B	14	650	l	l	1	655	Sunday
306	B	15	950	j	j	1	810	Tuesday
306	B	16	800	b	b	1	642	Thursday
306	B	17	950	l	l	1	674	Sunday
